total_loss,accuracy
0.2873039245605469,79.53
0.4637410342693329,79.56
0.45494145154953003,79.58
0.6278761029243469,79.58
0.36579814553260803,79.6
0.2970660924911499,79.64
0.2242315262556076,79.68
0.3811839818954468,79.71
0.31741517782211304,79.74
0.3641281723976135,79.76
0.23908501863479614,79.8
0.2395361363887787,79.83
0.23706841468811035,79.88
0.2972523272037506,79.9
0.19324173033237457,79.94
0.37227559089660645,79.96
0.1996046006679535,80.01
0.40932729840278625,80.03
0.33011555671691895,80.07
0.3136390149593353,80.09
0.4415905475616455,80.12
0.47857531905174255,80.13
0.5815044045448303,80.14
0.2626975476741791,80.17
0.4990408420562744,80.19
0.34736138582229614,80.23
0.34223783016204834,80.25
0.5794030427932739,80.27
0.5368730425834656,80.28
0.20632930099964142,80.32
0.40359365940093994,80.34
0.5434134006500244,80.36
0.540210485458374,80.36
0.35201412439346313,80.37
0.40501856803894043,80.4
0.3356477618217468,80.44
0.3541514277458191,80.46
0.1141260489821434,80.5
0.39563748240470886,80.52
0.2566794455051422,80.55
0.24635744094848633,80.58
0.33687064051628113,80.61
0.3735334575176239,80.63
0.3184666633605957,80.66
0.31264734268188477,80.68
0.4154130816459656,80.7
0.5130074620246887,80.7
0.4220496118068695,80.73
0.4943702518939972,80.75
0.286733478307724,80.76
0.2359342724084854,80.8
0.3151392936706543,80.83
0.2654307186603546,80.85
0.27923741936683655,80.88
0.2803323268890381,80.91
0.4320486783981323,80.93
0.4118275046348572,80.96
0.3701499104499817,80.97
0.22957709431648254,81.01
0.44483432173728943,81.02
0.25437822937965393,81.05
0.3973057270050049,81.07
0.20208683609962463,81.1
0.23532019555568695,81.13
0.6260240077972412,81.14
0.36271461844444275,81.16
0.2399839609861374,81.19
0.6554102301597595,81.2
0.1778295487165451,81.24
0.3522253632545471,81.25
0.27998098731040955,81.28
0.24944770336151123,81.3
0.5698321461677551,81.31
0.27973970770835876,81.34
0.4167729616165161,81.35
0.2520769238471985,81.39
0.3283117115497589,81.41
0.37909480929374695,81.43
0.15453840792179108,81.47
0.36467576026916504,81.49
0.5391389727592468,81.5
0.46899664402008057,81.51
0.3715965151786804,81.53
0.2788708508014679,81.55
0.206959068775177,81.58
0.302799254655838,81.61
0.298839271068573,81.63
0.16053511202335358,81.66
0.1917412430047989,81.69
0.37277260422706604,81.71
0.31523898243904114,81.73
0.2370322048664093,81.76
0.2798493504524231,81.77
0.1279500275850296,81.81
0.4132976531982422,81.83
0.1829785257577896,81.86
0.4986201524734497,81.88
0.2528964877128601,81.89
0.33347973227500916,81.91
0.4204801023006439,81.92
0.3259056508541107,81.93
0.27689141035079956,81.95
0.21553874015808105,81.98
0.24364227056503296,82.01
0.28003746271133423,82.02
0.3328215479850769,82.04
0.22308745980262756,82.06
0.15434211492538452,82.09
0.27189308404922485,82.11
0.3366686701774597,82.13
0.34130609035491943,82.14
0.376146137714386,82.16
0.12048013508319855,82.19
0.2946843206882477,82.21
0.16495531797409058,82.24
0.40108776092529297,82.27
0.2509347200393677,82.29
0.2487332820892334,82.31
0.33145421743392944,82.33
0.2446184754371643,82.35
0.38655054569244385,82.36
0.3150503933429718,82.38
0.25285816192626953,82.41
0.5285195708274841,82.41
0.3912777006626129,82.42
0.29344311356544495,82.45
0.3179563879966736,82.46
0.19623391330242157,82.49
0.3710958659648895,82.5
0.26739931106567383,82.52
0.25144028663635254,82.54
0.3418866991996765,82.55
0.47066041827201843,82.56
0.1869783252477646,82.59
0.39241939783096313,82.59
0.22110261023044586,82.62
0.18134759366512299,82.64
0.22637712955474854,82.66
0.5133588910102844,82.67
0.14447614550590515,82.7
0.5367012023925781,82.71
0.22723987698554993,82.74
0.22636978328227997,82.75
0.22241581976413727,82.78
0.41396364569664,82.78
0.4640604555606842,82.78
0.3566078841686249,82.79
0.24649600684642792,82.8
0.2880488634109497,82.83
0.33840036392211914,82.84
0.270972341299057,82.86
0.17183633148670197,82.89
0.2907479703426361,82.9
0.31785666942596436,82.91
0.13301634788513184,82.94
0.2548397481441498,82.95
0.35686343908309937,82.96
0.22194427251815796,82.98
0.24698100984096527,83.0
0.3936766982078552,83.01
0.2944815158843994,83.03
0.20089823007583618,83.05
0.3892381191253662,83.06
0.1924930214881897,83.08
0.17183545231819153,83.1
0.2179381102323532,83.12
0.19268056750297546,83.14
0.17198100686073303,83.16
0.49746137857437134,83.18
0.19236044585704803,83.2
0.3396792709827423,83.21
0.19084131717681885,83.23
0.29370006918907166,83.25
0.1598852276802063,83.28
0.46312421560287476,83.28
0.15307627618312836,83.3
0.3735910654067993,83.31
0.16850239038467407,83.34
0.244904026389122,83.35
0.2674185633659363,83.36
0.23661361634731293,83.38
0.2157098799943924,83.39
0.17496258020401,83.41
0.5086269378662109,83.41
0.2621428668498993,83.43
0.20632535219192505,83.46
0.3414766192436218,83.47
0.3025586009025574,83.49
0.5016974210739136,83.5
0.13869290053844452,83.52
0.10505344718694687,83.55
0.1250431388616562,83.57
0.13365159928798676,83.59
0.31272101402282715,83.61
0.2920296788215637,83.62
0.49581587314605713,83.63
0.3275917172431946,83.65
0.18692930042743683,83.66
0.22019925713539124,83.68
0.2897150218486786,83.69
0.32595840096473694,83.7
0.4512583911418915,83.7
0.2839713394641876,83.71
0.3616064190864563,83.73
0.5197402834892273,83.73
0.3145383894443512,83.75
0.4577345550060272,83.75
0.2667276859283447,83.77
0.2236759066581726,83.78
0.25038856267929077,83.8
0.18014654517173767,83.82
0.2573542296886444,83.84
0.4992268681526184,83.85
0.2793191373348236,83.86
0.2918587625026703,83.88
0.4233839511871338,83.89
0.6076305508613586,83.9
0.18080376088619232,83.92
0.19693788886070251,83.94
0.22044934332370758,83.96
0.3672870099544525,83.97
0.23513197898864746,83.98
0.3572542071342468,83.99
0.42937320470809937,84.0
0.3960980474948883,84.01
0.29436469078063965,84.03
0.3217202425003052,84.04
0.5407779216766357,84.05
0.39256763458251953,84.07
0.27282994985580444,84.08
0.16619695723056793,84.11
0.305861234664917,84.12
0.14346717298030853,84.14
0.22473286092281342,84.16
0.23299963772296906,84.17
0.37137773633003235,84.19
0.3733733594417572,84.2
0.2864796817302704,84.22
0.234250009059906,84.23
0.18233723938465118,84.24
0.1905863881111145,84.26
0.2772224247455597,84.28
0.26142844557762146,84.29
0.25260069966316223,84.31
0.22517719864845276,84.33
0.29586419463157654,84.33
0.3346390426158905,84.34
0.12219782173633575,84.36
0.3195463716983795,84.38
0.3169722259044647,84.38
0.13514575362205505,84.4
0.16049177944660187,84.41
0.23398138582706451,84.43
0.13494770228862762,84.45
0.5087147951126099,84.45
0.4287644028663635,84.46
0.2374783754348755,84.47
0.3777684271335602,84.47
0.21163363754749298,84.49
0.3134213387966156,84.5
0.2901879549026489,84.5
0.18707819283008575,84.52
0.3864721953868866,84.53
0.22050116956233978,84.55
0.3917804956436157,84.56
0.3496820330619812,84.57
0.2784815728664398,84.58
0.24953676760196686,84.6
0.2320495992898941,84.61
0.11408225446939468,84.63
0.27633169293403625,84.64
0.28653684258461,84.65
0.251423716545105,84.66
0.2504230737686157,84.67
0.47055959701538086,84.67
0.13207688927650452,84.7
0.20014673471450806,84.71
0.18024572730064392,84.73
0.3517390787601471,84.74
0.20477811992168427,84.75
0.2142324298620224,84.76
0.31602272391319275,84.77
0.6112059950828552,84.77
0.30571892857551575,84.78
0.11616666615009308,84.8
0.20154045522212982,84.81
0.1855543702840805,84.83
0.2506435513496399,84.84
0.391542911529541,84.84
0.16916657984256744,84.85
0.1862645000219345,84.87
0.31068676710128784,84.88
0.33491572737693787,84.89
0.2688652276992798,84.9
0.291588693857193,84.91
0.4885995388031006,84.92
0.3890797793865204,84.93
0.2953280806541443,84.94
0.18026159703731537,84.96
0.19469144940376282,84.97
0.21361111104488373,84.98
0.14779293537139893,85.0
0.29076260328292847,85.01
0.1659724861383438,85.02
0.4058553874492645,85.03
0.24003447592258453,85.04
0.22780358791351318,85.05
0.2623116075992584,85.06
0.4131254553794861,85.06
0.15046276152133942,85.08
0.38269147276878357,85.09
0.25720810890197754,85.1
0.11189538240432739,85.12
0.1998181939125061,85.13
0.48475268483161926,85.15
0.2647703289985657,85.16
0.2709527909755707,85.17
0.1643669307231903,85.19
0.3507492244243622,85.2
0.23748716711997986,85.2
0.303117960691452,85.22
0.24063804745674133,85.23
0.22118693590164185,85.24
0.21682196855545044,85.25
0.3918795883655548,85.25
0.35152769088745117,85.26
0.18119396269321442,85.27
0.34953075647354126,85.27
0.2590530216693878,85.28
0.3289501368999481,85.29
0.27620115876197815,85.29
0.2821211516857147,85.3
0.15380698442459106,85.32
0.562938392162323,85.32
0.3149833381175995,85.33
0.2850581705570221,85.34
0.2631308436393738,85.35
0.33310696482658386,85.35
0.366181343793869,85.35
0.21300888061523438,85.36
0.23627038300037384,85.37
0.22654521465301514,85.39
0.1290493905544281,85.4
0.2509435713291168,85.41
0.14570391178131104,85.43
0.4550720155239105,85.44
0.15994730591773987,85.45
0.24244102835655212,85.46
0.08731106668710709,85.48
0.2524264454841614,85.49
0.31925347447395325,85.5
0.17366060614585876,85.51
0.3077998161315918,85.52
0.16100120544433594,85.53
0.23342198133468628,85.55
0.27530887722969055,85.55
0.16773386299610138,85.57
0.16461580991744995,85.58
0.23784343898296356,85.6
0.31747305393218994,85.6
0.25779470801353455,85.61
0.2865711748600006,85.62
0.3533378839492798,85.63
0.1429460644721985,85.65
0.2718812823295593,85.65
0.15940633416175842,85.66
0.307227224111557,85.67
0.3405310809612274,85.68
0.2586154639720917,85.69
0.3062500059604645,85.7
0.32688310742378235,85.7
0.16379806399345398,85.72
0.16123485565185547,85.73
0.17615307867527008,85.73
0.13165216147899628,85.75
0.21967725455760956,85.76
0.24915580451488495,85.77
0.14446893334388733,85.78
0.3406977653503418,85.79
0.18546372652053833,85.8
0.3951478600502014,85.81
0.24689020216464996,85.81
0.26548272371292114,85.82
0.16906727850437164,85.83
0.1987222582101822,85.84
0.39053577184677124,85.85
0.31099453568458557,85.85
0.41651651263237,85.86
0.22952152788639069,85.86
0.2383134514093399,85.87
0.4813343584537506,85.87
0.17421025037765503,85.89
0.3659595251083374,85.89
0.2103925496339798,85.9
0.08990860730409622,85.92
0.23043783009052277,85.93
0.19918233156204224,85.94
0.3737625181674957,85.95
0.18436957895755768,85.96
0.1586252599954605,85.98
0.18155774474143982,85.99
0.2040465772151947,86.0
0.19467711448669434,86.01
0.2672017812728882,86.02
0.31743350625038147,86.02
0.1408560574054718,86.04
0.3184159994125366,86.05
0.27116113901138306,86.05
0.5494420528411865,86.05
0.0987638384103775,86.06
0.19101308286190033,86.07
0.24272526800632477,86.07
0.22800180315971375,86.08
0.10917395353317261,86.1
0.22277796268463135,86.11
0.22836898267269135,86.12
0.2132236212491989,86.13
0.12748242914676666,86.14
0.28697770833969116,86.15
0.09532329440116882,86.17
0.4157211184501648,86.16
0.10451968014240265,86.18
0.34790176153182983,86.18
0.18308573961257935,86.19
0.5051013231277466,86.19
0.16289061307907104,86.2
0.3702959716320038,86.2
0.23206844925880432,86.21
0.1750023365020752,86.22
0.26525017619132996,86.23
0.32795771956443787,86.24
0.25193801522254944,86.25
0.1519930511713028,86.26
0.3345540761947632,86.26
0.26171186566352844,86.27
0.267874538898468,86.28
0.17482979595661163,86.29
0.17733368277549744,86.3
0.18508122861385345,86.31
0.1334075629711151,86.32
0.22123898565769196,93.75
0.24209973216056824,92.97
0.22775307297706604,92.19
0.4476498067378998,90.62
0.33957424759864807,90.62
0.1810266226530075,91.41
0.3861551284790039,91.07
0.18659216165542603,91.6
0.2549606263637543,91.32
0.157541424036026,91.56
0.23173989355564117,91.62
0.28889018297195435,91.8
0.21623976528644562,91.83
0.28702256083488464,91.74
0.32651159167289734,91.77
0.36897334456443787,91.21
0.20386143028736115,91.36
0.17951789498329163,91.41
0.4765937328338623,91.2
0.1585952192544937,91.41
0.3085489869117737,91.29
0.11808463931083679,91.48
0.11061747372150421,91.64
0.2574188709259033,91.54
0.19077050685882568,91.69
0.11036251485347748,91.89
0.28002023696899414,91.9
0.21384814381599426,92.08
0.3497060239315033,91.97
0.549149215221405,91.98
0.12963508069515228,92.09
0.3504941165447235,91.99
0.23324212431907654,91.95
0.27155375480651855,92.05
0.3146517276763916,91.87
0.28985580801963806,91.88
0.2689642012119293,91.85
0.24648354947566986,91.9
0.2622081935405731,92.03
0.14284925162792206,92.15
0.3404766917228699,92.07
0.303653746843338,92.04
0.1558324694633484,92.15
0.18644708395004272,92.19
0.1576584279537201,92.19
0.1428801715373993,92.29
0.2498396635055542,92.32
0.2544347941875458,92.32
0.3251296281814575,92.32
0.21974454820156097,92.37
0.2435547411441803,92.31
0.18462972342967987,92.4
0.19211941957473755,92.42
0.22681023180484772,92.42
0.2364301085472107,92.36
0.16133011877536774,92.35
0.3917202353477478,92.3
0.47385555505752563,92.19
0.27221086621284485,92.19
0.14169661700725555,92.27
0.27114957571029663,92.29
0.25350984930992126,92.26
0.1851769983768463,92.29
0.20385430753231049,92.29
0.2861020863056183,92.24
0.20788665115833282,92.26
0.17060883343219757,92.33
0.16750039160251617,92.35
0.29041558504104614,92.3
0.09859103709459305,92.37
0.2202814519405365,92.36
0.2841213345527649,92.36
0.17184633016586304,92.38
0.2656303346157074,92.31
0.13982650637626648,92.37
0.23163314163684845,92.37
0.1748315989971161,92.41
0.2839760184288025,92.39
0.18581904470920563,92.41
0.23010067641735077,92.42
0.12159407883882523,92.46
0.3087174594402313,92.44
0.255085289478302,92.47
0.14684520661830902,92.52
0.12207905203104019,92.56
0.1243680790066719,92.62
0.16838878393173218,92.65
0.07552273571491241,92.72
0.11855722963809967,92.78
0.3203538954257965,92.8
0.15821778774261475,92.84
0.12787702679634094,92.88
0.1951482892036438,92.91
0.21529121696949005,92.9
0.19514167308807373,92.94
0.2043006867170334,92.95
0.1462557166814804,92.98
0.19650281965732574,92.97
0.3382555842399597,92.98
0.21258488297462463,92.97
0.22422324120998383,92.96
0.279951274394989,92.97
0.15250156819820404,92.99
0.22114287316799164,93.01
0.21901339292526245,93.01
0.26609787344932556,93.03
0.21428442001342773,93.03
0.2031373828649521,93.04
0.2096939980983734,93.03
0.21338336169719696,93.04
0.2757206857204437,93.03
0.23102571070194244,93.01
0.20284876227378845,93.02
0.23501278460025787,93.04
0.0858568549156189,93.1
0.3050013780593872,93.08
0.18176892399787903,93.11
0.27670323848724365,93.13
0.2074475735425949,93.15
0.4863060414791107,93.11
0.2788909375667572,93.09
0.06987301260232925,93.15
0.12783534824848175,93.17
0.09844566881656647,93.2
0.1366589218378067,93.21
0.10549202561378479,93.24
0.353634238243103,93.22
0.177100270986557,93.24
0.2981410622596741,93.22
0.21279138326644897,93.2
0.16512756049633026,93.2
0.16332870721817017,93.21
0.3748387396335602,93.16
0.2276894450187683,93.14
0.1299641728401184,93.17
0.16367082297801971,93.19
0.1888946294784546,93.18
0.3584555983543396,93.14
0.30777421593666077,93.12
0.21468786895275116,93.12
0.2593105733394623,93.13
0.2268725037574768,93.13
0.32065144181251526,93.12
0.2815189063549042,93.14
0.1025712862610817,93.17
0.2707037925720215,93.17
0.2041056752204895,93.18
0.16010455787181854,93.18
0.10849729925394058,93.22
0.17696554958820343,93.22
0.09865034371614456,93.24
0.2691620886325836,93.24
0.14807631075382233,93.26
0.260886013507843,93.25
0.21000027656555176,93.26
0.23748497664928436,93.25
0.3058615028858185,93.22
0.10966485738754272,93.23
0.17331425845623016,93.23
0.13946758210659027,93.23
0.34573060274124146,93.22
0.26286250352859497,93.2
0.1740480214357376,93.2
0.12319141626358032,93.23
0.1435820311307907,93.25
0.29814374446868896,93.25
0.1133643239736557,93.26
0.3721707761287689,93.25
0.2472831755876541,93.26
0.1410732865333557,93.27
0.1245008334517479,93.3
0.13277731835842133,93.31
0.1263655722141266,93.34
0.2604857087135315,93.33
0.21871034801006317,93.33
0.23856644332408905,93.32
0.11068905889987946,93.34
0.447156697511673,93.29
0.3361424505710602,93.26
0.0643475279211998,93.29
0.14941389858722687,93.29
0.260610431432724,93.28
0.12707564234733582,93.31
0.29265332221984863,93.27
0.08838789165019989,93.3
0.135596364736557,93.31
0.15241898596286774,93.33
0.24286141991615295,93.32
0.26399335265159607,93.32
0.18735504150390625,93.31
0.24659912288188934,93.29
0.2221582531929016,93.3
0.2969256639480591,93.29
0.3303157687187195,93.29
0.36127758026123047,93.27
0.13871772587299347,93.3
0.3268885612487793,93.29
0.1560220569372177,93.31
0.254176527261734,93.29
0.23302419483661652,93.28
0.13388393819332123,93.29
0.1034230887889862,93.31
0.16207049787044525,93.32
0.2202947437763214,93.32
0.24245502054691315,93.32
0.2866705656051636,93.33
0.1250665783882141,93.34
0.06688698381185532,93.37
0.22510510683059692,93.36
0.2745281159877777,93.36
0.20137827098369598,93.37
0.12254852801561356,93.38
0.1054970920085907,93.4
0.15794920921325684,93.41
0.3703695237636566,93.39
0.21146410703659058,93.38
0.20599469542503357,93.39
0.12620535492897034,93.41
0.11727786064147949,93.41
0.16370227932929993,93.42
0.3335394859313965,93.43
0.1832624077796936,93.43
0.2236587256193161,93.41
0.22125272452831268,93.41
0.06645517796278,93.43
0.26958566904067993,93.43
0.11878950893878937,93.44
0.14378751814365387,93.45
0.20432732999324799,93.44
0.14492733776569366,93.44
0.14976325631141663,93.46
0.22389601171016693,93.46
0.2023908942937851,93.45
0.0951760932803154,93.47
0.1813708394765854,93.48
0.16902944445610046,93.48
0.1587432473897934,93.48
0.07869072258472443,93.49
0.12907448410987854,93.51
0.2868731617927551,93.5
0.14611463248729706,93.51
0.13583050668239594,93.52
0.24067670106887817,93.51
0.1792648881673813,93.51
0.14648552238941193,93.52
0.24350252747535706,93.52
0.20249323546886444,93.51
0.36899590492248535,93.49
0.213605597615242,93.49
0.22826264798641205,93.48
0.1816035360097885,93.49
0.1140318512916565,93.51
0.24472551047801971,93.52
0.1502731293439865,93.52
0.20010435581207275,93.51
0.30927345156669617,93.49
0.1743687093257904,93.49
0.14688833057880402,93.49
0.13605903089046478,93.5
0.28367578983306885,93.49
0.08572743088006973,93.52
0.2795562446117401,93.51
0.13228468596935272,93.51
0.1514521837234497,93.52
0.10865706205368042,93.54
0.45567527413368225,93.53
0.21840786933898926,93.52
0.14207330346107483,93.53
0.29553449153900146,93.53
0.2143569439649582,93.53
0.26182976365089417,93.53
0.1291678547859192,93.54
0.143653005361557,93.54
0.13399125635623932,93.54
0.08171787112951279,93.56
0.12093484401702881,93.56
0.2257581502199173,93.55
0.17889617383480072,93.55
0.17740780115127563,93.56
0.12631632387638092,93.56
0.22583702206611633,93.57
0.1420021802186966,93.57
0.16076812148094177,93.57
0.1141953319311142,93.58
0.1993165910243988,93.57
0.15282143652439117,93.58
0.1837853640317917,93.58
0.40572619438171387,93.55
0.21716831624507904,93.53
0.199532151222229,93.52
0.21649494767189026,93.53
0.29049739241600037,93.53
0.15305031836032867,93.53
0.12641237676143646,93.54
0.2839321792125702,93.54
0.19439417123794556,93.54
0.2264593094587326,93.54
0.3323145806789398,93.52
